,Link,Datetime,Favs,Retweets,Count
511,http://Wa.me/2348159324810,2020-06-18 06:19:19+00:00,91,86,1
512,https://instagr.am/p/CBkRCIwD1jS/,2020-06-18 06:38:41+00:00,27,15,1
513,http://kidzcoolit.com/reviews/page/20,2020-06-18 06:40:31+00:00,6,6,1
514,http://bit.ly/2X3bGHa,2020-06-18 06:40:31+00:00,6,6,1
515,http://bit.ly/2AUoEy2,2020-06-18 06:40:31+00:00,6,6,1
516,http://youthgottit.com,2020-06-18 06:40:31+00:00,6,6,1
517,https://www.maddenillustration.co.uk/shop/blm,2020-06-18 06:41:11+00:00,18,11,1
518,https://www.dropbox.com/sh/13br7f729txaolr/AAA-dN4Mf05XtoUEk9HLF-LZa?dl=0,2020-06-18 06:43:28+00:00,49,27,1
519,https://trib.al/T2xdBVS,2020-06-18 07:06:32+00:00,164,40,1
520,http://blmstanguide.carrd.co,2020-06-18 07:15:41+00:00,168,52,1
521,http://accupaintingservices.com,2020-06-18 07:16:49+00:00,65,53,1
522,https://www.itv.com/news/2020-06-18/the-michigan-sheriff-showing-americas-cops-that-escalation-is-not-the-only-way/,2020-06-18 08:03:47+00:00,104,23,1
523,https://bit.ly/auctionfae,2020-06-18 08:14:43+00:00,37,11,1
524,https://uk.finance.yahoo.com/news/yahoo-finance-empower-top-100-ethnic-minority-future-leaders-2020-230109374.html,2020-06-18 08:17:46+00:00,39,7,1
525,http://bbc.in/2YcSB5V,2020-06-18 08:22:12+00:00,31,17,1
526,https://www.shop-bohemianfc.com/collections/replica-kit/products/2020-oneills-away-jersey-regular-fit,2020-06-18 08:45:24+00:00,63,30,1
527,https://www.nytimes.com/2020/06/17/books/art-of-writing-letters.html,2020-06-18 09:16:13+00:00,18,9,1
528,http://www.wezi.uk,2020-06-18 09:16:20+00:00,23,7,1
529,https://www.thelancet.com/action/showPdf?pii=S2468-2667%2818%2930202-0,2020-06-18 09:18:15+00:00,38,36,1
530,https://digital.wolfsonian.org/WOLF076101/00001/1x?search=communist,2020-06-18 10:11:42+00:00,35,15,1
531,https://trib.al/iEbLi01,2020-06-18 10:19:23+00:00,773,116,1
532,https://gal-dem.com/remember-oluwatoyin-salau-by-putting-black-women-and-lgbtqi-people-at-the-heart-of-the-blacklivesmatter-movement/,2020-06-18 10:40:26+00:00,43,21,1
533,https://bit.ly/37EWeEJ,2020-06-18 10:48:55+00:00,31,17,1
534,https://www.cnn.com/2020/06/17/us/rayshard-brooks-atlanta-police-not-answering-calls/index.html,2020-06-18 12:58:09+00:00,68,34,1
535,https://www.bbc.co.uk/iplayer/live/bbcparliament,2020-06-18 13:05:07+00:00,116,49,1
536,https://www.football-italia.net/154651/roma-launch-black-lives-matter-patch,2020-06-18 13:11:44+00:00,161,27,1
537,https://hongkongfp.com/2020/06/18/exclusive-darlie-to-rebrand-colgate-owned-black-people-toothpaste-to-be-reviewed-amid-black-lives-matter-demos,2020-06-18 13:15:17+00:00,148,76,2
538,https://www.kff.org/dc19429,2020-06-18 13:17:28+00:00,76,35,1
539,https://aje.io/arqrc,2020-06-18 13:45:05+00:00,466,98,1
540,https://www.pcmag.com/opinions/video-games-owe-black-players-more-than-just-talk,2020-06-18 13:48:31+00:00,1283,547,1
541,https://www.mynews13.com/fl/orlando/sports/2020/06/17/ucf-s-breyanna-frazier-and-diamond-battles-dance-for-change-,2020-06-18 13:48:45+00:00,32,15,1
542,https://liverpoolexpress.co.uk/liverpools-lord-mayor-makes-history-again/,2020-06-18 13:49:45+00:00,245,50,1
543,http://www.k-state.edu/diversity-inclusion/initiatives/cats/,2020-06-18 13:59:09+00:00,75,23,1
544,https://www.uniglobalunion.org/news/global-trade-union-movement-unified-support-black-lives-matter,2020-06-18 14:22:38+00:00,52,36,1
545,http://bit.ly/IANYN-Watch-Now,2020-06-18 15:00:48+00:00,20,15,1
546,https://chicagobond.org/2020/06/18/communities-call-on-cook-county-commissioners-to-defund-the-cook-county-jail/,2020-06-18 15:02:53+00:00,224,128,1
547,https://aje.io/77bu5,2020-06-18 15:15:00+00:00,700,331,1
548,https://www.redstate.com/brandon_morse/2020/06/18/black-all-lives-matter/,2020-06-18 15:20:09+00:00,73,75,1
549,http://bit.ly/2YhDQPn,2020-06-18 15:21:49+00:00,48,18,1
550,https://www.hotnewhiphop.com/taco-bell-employee-fired-for-wearing-black-lives-matter-mask-riptacobell-trends-news.112765.html,2020-06-18 15:42:14+00:00,1850,827,2
551,https://www.cambridge.org/core/journals/american-political-science-review/article/agenda-seeding-how-1960s-black-protests-moved-elites-public-opinion-and-voting/136610C8C040C3D92F041BB2EFC3034C,2020-06-18 15:45:25+00:00,1938,652,1
552,https://fcm.ca/en/news-media/announcement/fcm-reaffirms-commitment-confront-racism,2020-06-18 15:47:40+00:00,42,20,1
553,https://hermancain.com/atlanta-police-walk-off-job-da-charges-officer-brooks-death-investigation-even-complete/?utm_source=twitter&amp;utm_medium=thenewvoice&amp;utm_content=2020-06-18,2020-06-18 16:02:01+00:00,446,130,1
554,https://www.senate.ca.gov/calendar?startdate=6-18-2020&amp;enddate=6-18-2020,2020-06-18 16:16:56+00:00,430,137,1
555,http://HeartBeatDice.com,2020-06-18 16:42:27+00:00,974,502,1
556,https://www.aclweb.org/portal/content/acl-statement-racial-injustice,2020-06-18 16:50:51+00:00,60,16,1
557,http://bit.ly/2dvftq0,2020-06-18 16:55:06+00:00,48,32,1
558,http://ivylg.co/ListenLearnAct,2020-06-18 17:00:13+00:00,453,152,2
559,https://www.politicalite.com/black-lives-matter/exclusive-black-football-coach-brands-raab-mosquito-and-says-wife-should-be-raped/,2020-06-18 17:11:17+00:00,914,1374,1
560,https://www.wigantoday.net/sport/football/wigan-athletic-star-chey-dunkley-why-black-lives-matter-and-not-just-fad-2888866,2020-06-18 17:23:03+00:00,84,22,1
561,https://blacklivesmatters.carrd.co/#donate,2020-06-18 17:30:52+00:00,60,21,1
562,http://apple.co/BLMPods,2020-06-18 17:36:12+00:00,62,24,1
563,https://gf.me/u/x784jt,2020-06-18 17:37:22+00:00,107,84,1
564,https://www.detroitnews.com/story/news/local/detroit-city/2020/06/16/residents-urge-city-council-reject-proposed-facial-recognition-contract/3197917001/,2020-06-18 17:53:45+00:00,30,31,1
565,http://tinyurl.com/TeacherTalk22,2020-06-18 17:55:02+00:00,79,36,1
566,https://www.breitbart.com/politics/2020/06/17/poll-public-vastly-prefers-all-lives-matter-over-black-lives-matter-by-21/,2020-06-18 17:57:38+00:00,315,379,1
567,http://revolution.darkroom.tech,2020-06-18 18:08:17+00:00,37,25,1
568,https://bit.ly/HumansOfTheU_JasonRamirez,2020-06-18 18:10:37+00:00,43,12,1
569,http://give.softgiving.com/BlackLivesMatterTournament,2020-06-18 18:37:24+00:00,44,14,1
570,http://platinumtournaments.com/live,2020-06-18 18:37:24+00:00,44,14,1
571,http://guides.library.cornell.edu/blacklivesmatter,2020-06-18 19:00:12+00:00,53,22,1
572,http://bit.ly/3d9BCFP,2020-06-18 19:01:12+00:00,41,30,1
573,http://Facebook.com/OfficialQPRFC,2020-06-18 19:02:00+00:00,106,17,1
574,https://www.mcsweeneys.net/articles/anti-racism-resources-from-your-usually-very-funny-but-now-exhausted-black-friend,2020-06-18 19:17:58+00:00,51,12,1
575,https://medium.com/@nateformula11/to-pimp-a-movement-e303dac23c49,2020-06-18 19:24:33+00:00,96,26,1
576,https://www.actorsequity.org/resources/diversity/diversityblog/BLMResolution/,2020-06-18 20:16:02+00:00,30,22,1
577,https://www.planbsales.com/searchresults.asp?Search=Black+Lives+Matter&amp;Submit=,2020-06-18 20:19:04+00:00,827,152,1
578,https://www.planbsales.com/Darrell-Bubba-Wallace-Autographed-2020-BLACKLIV-p/c432023lvdxaut.htm,2020-06-18 20:36:30+00:00,2528,430,1
579,https://glass-animals.bleepstores.com/,2020-06-18 20:55:13+00:00,429,108,1
580,https://humanevents.com/2009/07/07/the-actbluesoros-complex/,2020-06-18 21:00:55+00:00,79,81,1
581,https://www.haaretz.com/us-news/.premium-russia-s-disinformation-campaign-takes-racist-aim-at-black-lives-matter-1.8929385,2020-06-18 21:09:58+00:00,5866,847,1
582,https://therealnews.com/stories/pcullors0722blacklives,2020-06-18 21:28:23+00:00,53,54,1
583,https://www.hellomerch.com/collections/Sargent-house-raffle,2020-06-18 22:14:39+00:00,110,45,1
584,http://wlkr.art/duasaleh,2020-06-18 22:43:16+00:00,23,11,1
585,https://bit.ly/3efYrJ9,2020-06-18 23:01:08+00:00,36,10,1
586,https://www.c-span.org/video/?c4794299/user-clip-bettina-love-abolinist,2020-06-18 23:10:47+00:00,144,50,1
587,https://chicagobond.org/2020/06/18/ccbf-tells-the-county-board-to-defund-cook-county-jail/,2020-06-18 23:11:22+00:00,64,38,1
588,http://sixnineteen.com,2020-06-18 23:17:54+00:00,342,201,3
589,https://www.creosotemaps.com/blm2020/?fbclid=IwAR28N-iX_CZZ06JZrR7fd64xp5lfPIYBvLiHb_sB7g1Kb1-z70rCDBnX4qs,2020-06-18 23:23:24+00:00,27,18,1
590,https://not-equal-fabric-face-masks.square.site/,2020-06-18 23:24:55+00:00,45,18,1
591,https://reason.com/2010/06/28/lets-not-forget-sen-byrds-nega/,2020-06-18 23:34:34+00:00,126,218,1
592,http://alinahipharp.bandcamp.com/track/alabama-…,2020-06-18 23:53:09+00:00,19,10,1
593,https://aldianews.com/articles/culture/social/black-trans-lives-matter-too/58931,2020-06-19 00:01:06+00:00,1,1,1
594,https://www.foxnews.com/us/black-lives-matter-new-jersey-protest-south-brunswick-deer-crowd-woman-injured,2020-06-19 00:13:43+00:00,780,118,1
595,https://www.popularmechanics.com/military/weapons/a32892398/what-is-lrad-sonic-weapon-protests,2020-06-19 00:17:05+00:00,82,78,1
596,http://atmlb.com/3hKgyZR,2020-06-19 01:19:04+00:00,345,74,2
597,https://blacklivesmatter.com/resources/,2020-06-19 01:59:10+00:00,796,56,1
598,http://vogue.cm/hz9WTPO,2020-06-19 02:12:03+00:00,82,9,1
599,https://nbcnews.to/2YcbEgD,2020-06-19 02:50:03+00:00,209,86,1
600,https://www.cnn.com/2020/06/18/politics/donald-trump-juneteenth-credit/index.html,2020-06-19 02:52:44+00:00,85,43,1
601,https://smarturl.it/xICantBreathe,2020-06-19 04:02:55+00:00,4812,2052,1
602,https://www.dailymail.co.uk/news/article-8437171/Black-man-died-Las-Vegas-Police-custody-pulled-cycling-without-light.html,2020-06-19 05:05:43+00:00,40,29,1
603,http://TED.com,2020-06-19 07:07:10+00:00,58,37,1
604,https://www.ted.com/talks/dexter_dias_racism_wants_your_silence_it_s_time_to_speak_out,2020-06-19 07:07:10+00:00,58,37,1
605,https://classroom.thenational.academy/subjects-by-year,2020-06-19 07:19:47+00:00,36,25,1
606,https://www.newyorker.com/news/letter-from-europe/assa-traore-and-the-fight-for-black-lives-in-france?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=onsite-share&amp;utm_brand=the-new-yorker&amp;utm_social-type=earned,2020-06-19 07:42:47+00:00,25,12,1
607,http://bit.ly/RCoARDDs,2020-06-19 08:22:15+00:00,96,31,1
608,https://www.google.co.uk/amp/s/www.bbc.co.uk/news/amp/uk-scotland-53076269,2020-06-19 09:32:09+00:00,239,97,1
609,http://ko-fi.com/shaunadraws,2020-06-19 10:02:43+00:00,57,38,1
610,http://aceprint.co.za,2020-06-19 10:30:49+00:00,53,50,1
611,https://www.guengl.eu/issues/explainers/explainer-black-lives-matter-in-europe-too/,2020-06-19 10:47:06+00:00,28,27,1
612,https://limpingchicken.com/2020/06/19/rinkoo-barpaga-how-my-experience-of-racism-in-the-deaf-community-led-to-making-my-documentary-bsl-vlog/,2020-06-19 11:44:15+00:00,58,39,1
613,http://avid.org/CRTresources,2020-06-19 11:50:03+00:00,90,45,1
614,https://apnews.com/be195cedeefab023a59ae936e07c54a7,2020-06-19 12:46:27+00:00,80,50,1
615,https://www.nwppn.nhs.uk/index.php/our-work/easyblog/entry/racism-a-call-to-action-by-saiqa-naz,2020-06-19 12:48:09+00:00,94,55,1
616,https://robrogers.com/2020/06/19/monuments/,2020-06-19 13:03:13+00:00,286,90,1
617,https://bit.ly/3fBaml5,2020-06-19 13:25:14+00:00,39,25,1
618,http://ShopTheRead.com,2020-06-19 13:29:44+00:00,359,128,2
619,http://www.websterxdotcom.com/shop/bib-tee,2020-06-19 14:08:38+00:00,144,39,1
620,http://subpop.bandcamp.com/merch/circulation-of-education-and-power-t-shirt,2020-06-19 14:16:44+00:00,103,41,1
621,https://tinyurl.com/y8qmva7o,2020-06-19 14:33:17+00:00,451,164,1
622,https://bit.ly/2Cl3TMN,2020-06-19 14:43:01+00:00,233,60,1
623,http://hisandherdreamcollection.com/MYKESHIA,2020-06-19 14:44:27+00:00,234,82,2
624,http://tinyurl.com/y8qmva7o,2020-06-19 14:49:01+00:00,57,21,1
625,https://docs.google.com/document/d/1ub-Rz_VHQ6X4qUBcQs5-Q8mSF2MqyYY4QnKEU38D_CU/edit?usp=sharing,2020-06-19 14:53:18+00:00,47,39,1
626,https://www.gofundme.com/f/dance-for-justice?utm_source=customer&amp;utm_medium=copy_link&amp;utm_campaign=m_pd+share-sheet,2020-06-19 14:59:35+00:00,53,20,1
627,https://www.rawstory.com/2020/06/trump-threatens-possible-violence-against-protesters-outside-his-tulsa-rally/amp/?__twitter_impression=true,2020-06-19 15:02:08+00:00,73,53,1
628,https://defundthepolice.org/,2020-06-19 15:05:35+00:00,886,729,1
629,https://thebronxbrewery.com/defund-the-police-fund-the-bronx/,2020-06-19 15:06:08+00:00,222,83,1
630,https://www.sixnineteen.com/,2020-06-19 15:19:09+00:00,82,22,1
631,https://zcu.io/SaQo,2020-06-19 15:24:33+00:00,25,24,1
632,https://bit.ly/3ehymJD,2020-06-19 15:29:38+00:00,253,112,1
633,https://stlpartnership.com/juneteenth-2020-celebrations/,2020-06-19 15:31:02+00:00,97,18,1
634,https://2wsb.tv/2V2n3O9,2020-06-19 15:41:46+00:00,686,262,1
635,https://www.wusa9.com/article/features/producers-picks/juneteenth-dc-2020-washingtondc-what-is-juneteenth-history-of-juneteenth/65-12ccbc39-8777-4468-9809-fbe523722207,2020-06-19 15:55:01+00:00,345,140,1
636,http://RiotBrand.org,2020-06-19 16:04:10+00:00,154,42,1
637,http://ow.ly/HiDP30qRCZs,2020-06-19 16:04:10+00:00,154,42,1
638,http://ow.ly/mQay30qRmMj,2020-06-19 16:06:00+00:00,259,38,1
639,https://depop.com/misterpreda,2020-06-19 16:06:16+00:00,693,31,1
640,https://bit.ly/3ehcbU7,2020-06-19 16:18:07+00:00,46,26,1
641,https://bung.ie/3dhwmQg,2020-06-19 16:19:57+00:00,16825,4705,1
642,http://bit.ly/aiaiaw-poem,2020-06-19 16:30:15+00:00,85,41,1
643,http://ajlunited.org,2020-06-19 16:30:15+00:00,85,41,1
644,http://chastitybrownmusic.com/,2020-06-19 16:36:35+00:00,69,27,1
645,http://chastitybrownmusic.com/#news-updates-section,2020-06-19 16:36:35+00:00,69,27,1
646,https://to.pbs.org/2BqmUx6,2020-06-19 16:50:23+00:00,67,29,1
647,https://www.huffingtonpost.co.uk/entry/katie-hopkins-account-permanently-suspended_uk_5eece139c5b6e9623c8179bf?ncid=other_twitter_cooo9wqtham&amp;utm_campaign=share_twitter,2020-06-19 16:53:32+00:00,78,20,1
648,https://www.gofundme.com/f/the-black-resilience-fund,2020-06-19 16:58:15+00:00,41,19,1
649,https://i-d.co/2Bl9xxZ,2020-06-19 17:22:03+00:00,136,41,1
650,http://www.i-dstore.co,2020-06-19 17:22:03+00:00,136,41,1
651,https://bit.ly/2AHYfEg,2020-06-19 17:23:02+00:00,701,145,1
652,https://bit.ly/3fK0SUz,2020-06-19 17:35:03+00:00,84,17,1
653,https://www.inquirer.com/news/juneteenth-meaning-celebrations-history-20200619.html,2020-06-19 17:35:44+00:00,69,32,1
654,https://abcnews.go.com/Politics/trump-threatens-protesters-ahead-tulsa-rally/story?id=71343447&amp;fbclid=IwAR3frDsCAefgw-u8xX53KKXDARatWZzdnnSG-FmX6pd5NumqldLbQ-JhITE,2020-06-19 17:35:59+00:00,488,103,1
655,https://www.mirkaandolfo.com/us/marina-from-splatoon-for-charity-blacklivesmatter.html,2020-06-19 17:48:33+00:00,1143,145,1
656,https://bit.ly/37KcPXH,2020-06-19 17:48:57+00:00,60,23,1
657,https://aje.io/4x3c8,2020-06-19 18:12:03+00:00,119,35,1
658,https://bailfunds.github.io/,2020-06-19 18:18:58+00:00,126,111,2
659,https://www.gofundme.com/f/african-black-trans-women-lives-in-africa-matter,2020-06-19 18:21:55+00:00,60,63,1
660,http://chng.it/vYBWNnxWgr,2020-06-19 18:23:22+00:00,21,21,1
661,https://blacklivesmatter.com/make-juneteenth-a-national-holiday/,2020-06-19 18:23:22+00:00,21,21,1
662,https://actionnetwork.org/petitions/sign-now-make-juneteenth-june-19-a-federal-holiday-2/,2020-06-19 18:23:22+00:00,21,21,1
663,https://m.dailykos.com/campaigns/forms/sign-the-petition-make-juneteenth-a-national-holiday,2020-06-19 18:23:22+00:00,21,21,1
664,http://www.registerguard.com,2020-06-19 18:32:14+00:00,50,24,1
665,http://2wsb.tv/2V2n3O9,2020-06-19 18:45:00+00:00,1174,304,9
666,http://www.scorpiocomic.com,2020-06-19 18:45:35+00:00,79,49,1
667,https://s.si.edu/2Nbg7JY,2020-06-19 18:48:16+00:00,91,26,1
668,https://www.nytimes.com/2020/06/16/business/morgan-stanley-discrimination-lawsuit.html,2020-06-19 19:05:32+00:00,456,218,1
669,https://bit.ly/2Ygsuef,2020-06-19 19:10:07+00:00,474,72,1
670,http://bit.ly/RAISEVOICE,2020-06-19 19:23:35+00:00,61,17,1
671,http://GoHuskies.com/BLM,2020-06-19 19:30:00+00:00,78,19,1
672,https://bit.ly/2YfefGK,2020-06-19 19:36:09+00:00,312,137,1
673,https://www.latimes.com/california/story/2020-06-18/robert-fuller-malcolm-harsch-lynching-palmdale-victorville-hanging-black-brother,2020-06-19 20:46:18+00:00,161,47,1
674,http://change.org/LAFCJuneteenth,2020-06-19 20:58:31+00:00,90,21,1
675,http://Anchor.fm/AmpedUp,2020-06-19 21:31:57+00:00,269,87,3
676,https://www.jambase.com/article/thelonious-monk-palo-alto-1968?fbclid=IwAR0GdjFLvVQDR3Ky-Hb0rw_m_CjViDfpP30rYk3WyGPHvqiZisXlX2EC6R0,2020-06-19 22:29:48+00:00,66,20,1
677,http://on.nba.com/30ZU6WI,2020-06-19 22:33:00+00:00,245,35,1
678,https://blacklivesmatter.com/,2020-06-19 23:02:54+00:00,503,29,1
679,https://m.facebook.com/story.php?story_fbid=10158485179939059&amp;id=32162359058&amp;sfnsn=mo,2020-06-19 23:37:44+00:00,78,4,1
680,https://lawyerscommittee.org/wp-content/uploads/2020/06/TRO-NAACP.pdf,2020-06-19 23:44:32+00:00,24,3,1
681,https://www.newswise.com/articles/chicago-healthcare-organizations-band-together-to-take-action-on-systemic-racism-in-healthcare?ta=home,2020-06-19 23:45:20+00:00,18,10,1
682,https://lumen-couture.myshopify.com/collections/all?page=2,2020-06-19 23:37:03+00:00,86,28,1
683,https://scoopusa-pa.newsmemory.com?publink=01cb461a8_13436cf,2020-06-20 00:00:00+00:00,1,2,1
684,http://bit.ly/30SgjpL,2020-06-20 00:02:00+00:00,102,7,1
685,http://June2020.org,2020-06-20 00:42:12+00:00,156,81,2
686,http://bit.ly/TomNook,2020-06-20 01:23:10+00:00,571,174,1
687,http://Beyonce.com,2020-06-20 02:36:26+00:00,47,13,1
688,http://ow.ly/VUXi102hioZ,2020-06-20 02:45:27+00:00,2502,617,1
689,https://6abc.com/mike-pence-black-lives-matter-all-interview-juneteenth/6256371/,2020-06-20 02:54:04+00:00,64,20,1
690,http://bit.ly/3fJW4im,2020-06-20 03:39:18+00:00,294,114,1
691,http://secure.winred.com/samuelleewilliams/,2020-06-20 05:08:19+00:00,85,91,1
692,https://www.awm.gov.au/learn/schools/resources/carvedstonefigures,2020-06-20 06:39:06+00:00,59,21,1
693,http://www.transcreative.uk,2020-06-20 07:27:03+00:00,38,38,2
694,https://aje.io/4dx5l,2020-06-20 09:16:15+00:00,280,48,1
695,https://roarmag.org/magazine/far-right-political-terror-in-europe,2020-06-20 09:23:00+00:00,52,35,1
696,https://www.iol.co.za/sport/cricket/how-much-do-black-cricketers-matter-49653734,2020-06-20 10:03:56+00:00,77,33,1
697,https://m.huffingtonpost.ca/rachel-decoste/racism-world-juniors-hockey_b_2385693.html,2020-06-20 10:19:54+00:00,122,43,1
698,https://trib.al/IOUNP4i,2020-06-20 11:18:09+00:00,126,41,1
699,https://trib.al/nTcgL8L,2020-06-20 13:13:30+00:00,1185,375,7
700,https://bit.ly/311lxiQ,2020-06-20 13:45:00+00:00,160,58,1
701,https://www.telegraph.co.uk/news/2020/06/20/black-lives-matter-protesters-march-london-scuffles-break-glasgow/,2020-06-20 14:13:19+00:00,369,281,1
702,https://foreignpolicy.com/2020/06/20/americas-identity-crisis/,2020-06-20 14:19:35+00:00,31,11,1
703,https://podcasts.apple.com/us/podcast/in-the-bubble-with-andy-slavitt/id1504128553?i=1000477147178,2020-06-20 14:31:48+00:00,116,39,1
704,https://be496286-08a6-4bdf-bb3b-dc8ed5409664.filesusr.com/ugd/f254bb_f7031ca3bf59401789166e5ae59d2f75.pdf,2020-06-20 14:53:48+00:00,126,71,1
705,https://www.theringer.com/2020/6/18/21294510/breonna-taylor-louisville-police-black-lives-matter-protests,2020-06-20 15:12:40+00:00,96,92,1
706,https://www.zerohedge.com/political/blm-co-founder-admits-our-goal-get-trump-out,2020-06-20 15:27:55+00:00,182,367,1
707,https://aje.io/u9u3d,2020-06-20 15:44:42+00:00,152,24,1
708,https://www.buzzfeednews.com/article/peteraldhous/fbi-surveillance-plane-black-lives-matter-dc,2020-06-20 16:23:40+00:00,177,141,1
709,https://newspushed.com/candace-owens-democrats-caught-using-millions-donated-to-blm-to-fund-campaigns/,2020-06-20 16:47:58+00:00,51,63,1
710,http://change.org/BostonPrideBoardStepDown,2020-06-20 17:12:09+00:00,79,45,1
711,https://m.lasvegassun.com/news/2020/jun/20/emergency-ordinance-aims-to-silence-las-vegans/,2020-06-20 17:18:47+00:00,69,20,1
712,https://secure.actblue.com/donate/ms_blm_homepage_2019,2020-06-20 18:27:52+00:00,421,17,1
713,http://bit.ly/2YPHaQK,2020-06-20 19:01:08+00:00,80,26,1
714,http://bit.ly/2AUtko1,2020-06-20 19:01:08+00:00,80,26,1
715,http://bit.ly/3emk3Uk,2020-06-20 19:01:08+00:00,80,26,1
716,https://trib.al/FJuCbxi,2020-06-20 19:41:11+00:00,97,41,1
717,https://trib.al/j79Bbor,2020-06-20 19:48:23+00:00,686,616,1
718,https://gma.abc/30JGlLD,2020-06-20 20:00:01+00:00,583,59,1
719,https://trib.al/u6NnkUA,2020-06-20 20:10:48+00:00,179,56,1
720,https://www.politicalite.com/black-lives-matter/world-exclusive-black-lives-matters-financial-links-to-the-democrats-revealed/,2020-06-20 20:39:23+00:00,170,164,1
721,https://www.stltoday.com/news/multimedia/pictures/photos-muslims-march-mosque-to-mosque-for-justice/collection_a3029aed-0968-50eb-afc6-4bd8639364ae.html,2020-06-20 21:04:56+00:00,119,30,1
722,https://www.breitbart.com/politics/2020/06/19/exclusive-bernard-kerik-and-ken-blackwell-democrats-have-failed-the-black-community-for-too-long/,2020-06-20 21:13:34+00:00,70,108,1
723,https://bit.ly/3hOzHKr,2020-06-20 21:33:21+00:00,928,176,1
724,https://en.m.wikipedia.org/wiki/Death_of_Oury_Jalloh,2020-06-20 22:29:17+00:00,273,59,1
725,https://www.bizpacreview.com/2020/06/15/professor-blm-part-of-cultural-marxist-agenda-used-to-win-an-election-it-doesnt-help-black-people-934700,2020-06-20 22:35:11+00:00,770,464,1
726,https://unhyphenatedamerica.org/2020/06/20/black-lives-matter-when-someone-shows-you-who-they-are/,2020-06-20 22:51:54+00:00,136,31,1
727,https://www.seattletimes.com/opinion/why-seattle-educators-demand-cut-to-police-budget/,2020-06-20 23:19:58+00:00,64,22,1
728,https://www.dailymail.co.uk/news/article-8443035/Muhammad-Alis-son-says-famous-father-hated-racist-Black-Lives-Matter-protests.html,2020-06-20 23:33:46+00:00,585,602,1
729,https://www.thegatewaypundit.com/2020/06/antifa-black-lives-matter-mob-aint-burning-tulsa-oklahoma-officials-send-massive-national-guard-presence-deter-leftist-lawbreakers/?utm_source=Twitter&amp;utm_medium=PostTopSharingButtons&amp;utm_campaign=websitesharingbuttons,2020-06-20 23:33:53+00:00,396,418,1
730,https://tadeodoria.com/projects/48bEAn?album_id=68213,2020-06-21 00:01:03+00:00,150,19,1
731,https://www.sbs.com.au/nitv/article/2019/03/05/our-childrens-lives-deserve-more-silence-1,2020-06-21 00:12:06+00:00,36,26,1
732,https://nypost.com/2020/06/20/muhammad-alis-son-says-he-wouldve-hated-black-lives-matters/,2020-06-21 00:53:45+00:00,5401,1747,1
733,https://secure.actblue.com/donate/justiceforgeorge?refcode=twitter2,2020-06-21 00:53:59+00:00,44,21,1
734,http://bit.ly/2YUlFhx,2020-06-21 01:09:31+00:00,33,35,1
735,http://donate.refusefascism.org,2020-06-21 01:09:31+00:00,33,35,1
736,http://FightFor15.org,2020-06-21 02:45:03+00:00,43,18,1
737,https://www.seattletimes.com/seattle-news/black-fathers-matter-march/,2020-06-21 03:02:15+00:00,125,31,1
738,http://ow.ly/kbKc50AbLSe,2020-06-21 03:10:03+00:00,53,17,1
739,https://www.thegatewaypundit.com/2020/06/breaking-second-night-shooting-black-lives-matter-vigil-atlanta-man-attacked-mob-filming-videos/?utm_source=Twitter&amp;utm_campaign=websitesharingbuttons,2020-06-21 03:36:31+00:00,244,221,1
740,https://english.alarabiya.net/en/News/world/2020/06/21/Al-Arabiya-s-Nadia-Bilbassy-interrupted-by-Black-Live-Matter-protester-live-on-air.html,2020-06-21 03:44:08+00:00,32,23,1
741,https://ftcutd.myshopify.com/products/ftc-black-lives-matter-custom-vinyl-nameset,2020-06-21 03:54:16+00:00,23,11,1
742,http://Chicagoartsforblacklives.com,2020-06-21 03:55:12+00:00,37,32,1
743,https://gf.me/u/x6cdqg,2020-06-21 04:15:00+00:00,32,16,1
744,https://ketanjoshi.co/2020/06/20/the-racist-response-to-anti-racist-protests-in-australia/,2020-06-21 04:59:14+00:00,517,214,1
745,https://gf.me/u/x3kh8h,2020-06-21 05:15:00+00:00,43,25,1
746,https://www.murrayvalleystandard.com.au/story/6799948/national-reconciliation-still-a-long-way-off/?cs=1527,2020-06-21 07:38:34+00:00,27,18,1
747,http://blackmindsmatteruk.com,2020-06-21 08:35:02+00:00,62,59,1
748,https://www.thecut.com/2020/06/6-teens-organized-a-protest-10-000-people-showed-up.html,2020-06-21 11:16:08+00:00,95,32,1
749,https://blogs.ucl.ac.uk/public-engagement/2020/06/21/its-not-enough-to-say-black-lives-matter-time-for-academia-to-show-it/,2020-06-21 12:04:55+00:00,33,20,2
750,http://bit.ly/TEDxBLM,2020-06-21 12:41:06+00:00,43,19,1
751,http://trib.al/NAnMKU9,2020-06-21 13:03:28+00:00,177,16,1
752,http://abc7chicago.com,2020-06-21 13:07:27+00:00,118,82,1
753,http://www.blacklivesmatter.com,2020-06-21 13:08:24+00:00,157,78,1
754,https://www.thegatewaypundit.com/2020/06/whites-slaves-creepy-filmmaker-fantasizes-slavery/,2020-06-21 14:00:59+00:00,47,110,1
755,http://www.jadefilm.com,2020-06-21 14:35:48+00:00,122,42,1
756,http://p2a.co/kxwNMPm,2020-06-21 14:54:41+00:00,31,41,1
757,https://trib.al/jiO0o4r,2020-06-21 15:09:04+00:00,121,27,1
758,https://trib.al/eWuwfUB,2020-06-21 15:18:21+00:00,150,14,1
